HumanGeneID	MouseOrthologGeneID	Symbol	Synonyms	Description	MitoCarta3.0_List	MitoCarta3.0_Evidence	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways	TrainingDataset	MitoCarta2.0_Score	MitoCarta2.0_FDR	MitoCarta2.0_List	MitoCarta2.0_Evidence	EnsemblGeneID_mapping_version_20200130	UniProt	ProteinLength	TargetP_Score	MitoDomain_Score	CoexpressionGnfN50_Score	PGC_Induction_Score	YeastMitoHomolog_Score	RickettsiaHomolog_Score	MSMS_Score	hg19_Chromosome	hg19_Start	hg19_Stop	MSMS_NUM_TISSUES	MSMS_NUM_PEPTIDES_UNIQUE	MSMS_NUM_SPECTRA	MSMS_TOTAL_INTENSITY	MSMS_PERCENT_COVERAGE	Tissues	cerebrum_total_peak_intensity_log10	cerebellum_total_peak_intensity_log10	brainstem_total_peak_intensity_log10	spinalcord_total_peak_intensity_log10	kidney_total_peak_intensity_log10	liver_total_peak_intensity_log10	heart_total_peak_intensity_log10	skeletalmuscle_total_peak_intensity_log10	adipose_total_peak_intensity_log10	smallintestine_total_peak_intensity_log10	largeintestine_total_peak_intensity_log10	stomach_total_peak_intensity_log10	placenta_total_peak_intensity_log10	testis_total_peak_intensity_log10	HPA_Main_Location_2020 (Reliability)
55074	170719	OXR1	CHEGDD|Nbla00307|TLDC3	oxidation resistance 1	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain, MS/MS"	MOM	Metabolism > Detoxification > ROS and glutathione metabolism	Tmito	8.6	0.02	1	"literature, yeast mito homolog+, mito protein domain, MS/MS"	ENSG00000164830	Q8N573	874	4	SharedDomain	1		OrthologMitoLowConf	NoHomolog	25-50ambig	chr8	107282405	107764921	3	28	66	5.89E+08	37	"cerebrum, cerebellum, brainstem"	7.5	8.2	8.6												Vesicles (Approved)
127018	226791	LYPLAL1	Q96AV0	lysophospholipase like 1	MitoCarta3.0	"mito protein domain, MS/MS++"	unknown	Metabolism > Lipid metabolism	Tnon_mito	8.6	0.02	1	"mito protein domain, MS/MS++"	ENSG00000143353	Q5VWZ2	237	4	SharedDomain	0	-0.72	NoMitoHomolog	NoHomolog	75-100pure	chr1	219347191	219386207	10	14	83	3.60E+09	82	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, largeintestine, placenta, testis"	8.5	8.4	8.5	7.7	9.1	8.5			8.8		7.2		8.4	8.3	Cytosol (Supported)
54943	246738	DNAJC28	C21orf55|C21orf78	DnaJ heat shock protein family (Hsp40) member C28	MitoCarta3.0	"Rickettsial homolog, mito protein domain, coexpression+"	unknown	0	Tnon_mito	8.5	0.021	1	"Rickettsial homolog, mito protein domain, coexpression+"	ENSG00000177692|ENSG00000262911	Q9NX36	388	4	SharedDomain	32		NoMitoHomolog	Homolog	0-25ambig	chr21	34860361	34864030	1	2	2	8.27E+06	6	stomach												6.9			
2356	14287	FPGS	-	folylpolyglutamate synthase	MitoCarta3.0	"APEX_matrix, GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain"	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	Tmito	8.4	0.023	1	"APEX_matrix, GFP, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain"	ENSG00000136877	Q05932	587	2	SharedDomain	4		HomologMitoHighConf	Ortholog		chr9	130565136	130576360																					
374882	235043	TMEM205	UNQ501	transmembrane protein 205	MitoCarta3.0	"yeast mito homolog, mito protein domain+, coexpression"	Membrane	0	Tpossible_mito	8.4	0.023	1	"yeast mito homolog, mito protein domain+, coexpression"	ENSG00000105518	Q6UW68	189		MitoDomain	7		HomologMitoHighConf	NoHomolog	0-25ambig	chr19	11453451	11456981	2	6	25	3.44E+08	25	"liver, adipose"						8.5			7.3						Endoplasmic reticulum (Approved)
401612	67062	SLC25A53	MCART6	solute carrier family 25 member 53	MitoCarta3.0	"yeast mito homolog+, mito protein domain+"	MIM	Small molecule transport > SLC25A family	Tpossible_mito	8.3	0.023	1	"yeast mito homolog+, mito protein domain+"	ENSG00000269743	Q5H9E4	307		MitoDomain	0		OrthologMitoLowConf	NoHomolog	0-25ambig	chrX	103343897	103401708	1	2	2	1.10E+07	6	testis														7	
150209	72168	AIFM3	AIFL	apoptosis inducing factor mitochondria associated 3	MitoCarta3.0	"literature, yeast mito homolog, Rickettsial homolog, mito protein domain+"	MIM	Metabolism > Metals and cofactors > Fe-S-containing proteins | Mitochondrial dynamics and surveillance > Apoptosis	Tmito	8.3	0.023	1	"literature, yeast mito homolog, Rickettsial homolog, mito protein domain+"	ENSG00000183773	Q96NN9	605		MitoDomain	1		HomologMitoHighConf	Ortholog		chr22	21319417	21335649																					Mitochondria (Approved)
4257	56615	MGST1	GST12|MGST|MGST-I	microsomal glutathione S-transferase 1	MitoCarta3.0	"mito protein domain, coexpression, MS/MS++"	Membrane	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	Tpossible_mito	8.3	0.023	1	"mito protein domain, coexpression, MS/MS++"	ENSG00000008394	P10620	155		SharedDomain	5		NoMitoHomolog	NoHomolog	75-100pure	chr12	16500075	16530123	12	17	637	3.64E+10	94	"cerebrum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	6.5		7.3	8.3		10.4	7	7.7	9.6	9	8.7	7.2	8.6	9.3	Mitochondria (Approved)
51537	67900	MTFP1	HSPC242|MTP18	mitochondrial fission process 1	MitoCarta3.0	"literature, induction, coexpression, MS/MS+"	Membrane	Mitochondrial dynamics and surveillance > Fission	Tmito	8.3	0.024	1	"literature, induction, coexpression, MS/MS+"	ENSG00000242114	Q9UDX5	166		NA	14	1.18	NoMitoHomolog	NoHomolog	75-100ambig	chr22	30821610	30825041	14	14	302	1.12E+10	92	all 14	9.3	9.2	9.4	8.7	8.9	8.8	9.2	8.6	8.1	8.3	8.4	8.7	7.5	8.4	Mitochondria (Approved)
51287	68185	COA4	CHCHD8|CMC3|E2IG2	cytochrome c oxidase assembly factor 4 homolog	MitoCarta3.0	"yeast mito homolog++, mito protein domain, MS/MS"	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	Tpossible_mito	8.2	0.025	1	"yeast mito homolog++, mito protein domain, MS/MS"	ENSG00000181924	Q9NYJ1	87		SharedDomain	NA		OrthologMitoHighConf	NoHomolog	25-50ambig	chr11	73583712	73587890	1	2	2	7.74E+06	41	placenta													6.9		Nucleoli fibrillar center;Nucleoplasm (Approved)
60491	65102	NIF3L1	ALS2CR1|CALS-7|MDS015	NGG1 interacting factor 3 like 1	MitoCarta3.0	"APEX_matrix, targetP signal, yeast mito homolog, coexpression, MS/MS+"	Matrix	0	Tmito	8.2	0.025	1	"APEX_matrix, targetP signal, yeast mito homolog, coexpression, MS/MS+"	ENSG00000196290	Q9GZT8	377	3	NonMitoDomain	9	-0.55	HomologMitoHighConf	NoHomolog	25-50pure	chr2	201754049	201768655	9	15	69	1.06E+09	46	"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, adipose, largeintestine, placenta, testis"	8.1	8	8.5	7.7				7.2	8.1		7.5		8.4	7.9	Vesicles (Approved)
126789	433813	PUSL1	-	pseudouridine synthase like 1	MitoCarta3.0	"APEX_matrix, yeast mito homolog+, Rickettsial homolog, mito protein domain"	Matrix	Mitochondrial central dogma > Translation	Tmito	8.2	0.025	1	"APEX_matrix, yeast mito homolog+, Rickettsial homolog, mito protein domain"	ENSG00000169972	Q8N0Z8	303	5	SharedDomain	NA		OrthologMitoLowConf	Homolog	0-25ambig	chr1	1243993	1247057	4	7	11	1.26E+08	24	"cerebrum, spinalcord, largeintestine, placenta"	7			7							7.8		7.7		Vesicles (Enhanced)
113675	257635	SDSL	SDH 2|SDS-RS1|TDH|cSDH	serine dehydratase like	MitoCarta3.0	"yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression"	unknown	Metabolism > Amino acid metabolism > Serine metabolism	Tpossible_mito	8.1	0.025	1	"yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression"	ENSG00000139410	Q96GA7	329		SharedDomain	10		OrthologMitoLowConf	Homolog		chr12	113860215	113876081																					Cytosol (Approved)
581	12028	BAX	BCL2L4	"BCL2 associated X, apoptosis regulator"	MitoCarta3.0	"literature, mito protein domain, coexpression, MS/MS++"	MOM	Mitochondrial dynamics and surveillance > Apoptosis	Tmito	8.1	0.025	1	"literature, mito protein domain, coexpression, MS/MS++"	ENSG00000087088	Q07812	218		SharedDomain	6	-0.41	NoMitoHomolog	NoHomolog	50-75pure	chr19	49458116	49465055	7	9	40	5.44E+08	55	"cerebrum, cerebellum, brainstem, adipose, largeintestine, placenta, testis"	7.1	6.8	7						7.5		8.5		7.9	7.9	
57506	228607	MAVS	CARDIF|IPS-1|IPS1|VISA	mitochondrial antiviral signaling protein	MitoCarta3.0	"literature, induction, coexpression+, MS/MS"	MOM	Signaling > Immune response	Tmito	8.1	0.025	1	"literature, induction, coexpression+, MS/MS"	ENSG00000088888	Q7Z434	540		NA	32	1.11	NoMitoHomolog	NoHomolog	25-50ambig	chr20	3827445	3856770	5	11	50	6.09E+08	33	"brainstem, skeletalmuscle, adipose, placenta, testis"			7.8					8.5	7.7				6.8	8.2	Mitochondria (Enhanced)
64745	52535	METTL17	METT11D1	methyltransferase like 17	MitoCarta3.0	"GFP, yeast mito homolog++, mito protein domain+"	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Tmito	8.0	0.025	1	"GFP, yeast mito homolog++, mito protein domain+"	ENSG00000165792	Q9H7H0	478		MitoDomain	2		OrthologMitoHighConf	NoHomolog		chr14	21457964	21465194																					Nucleoplasm (Enhanced)
32	100705	ACACB	ACC2|ACCB|HACC275	acetyl-CoA carboxylase beta	MitoCarta3.0	"Rickettsial homolog, mito protein domain, coexpression+"	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Vitamin metabolism > Biotin utilizing proteins	Tpossible_mito	8.0	0.025	1	"Rickettsial homolog, mito protein domain, coexpression+"	ENSG00000076555	O00763	2458		SharedDomain	30		HomologMitoLowConf	Homolog	0-25ambig	chr12	109577201	109706030	11	16	69	6.16E+08	8	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, largeintestine, stomach, placenta, testis"	7.2	7.4	7.6	6.5	7.7	8.3			8.2		7.3	7.5	7.8	7.5	
384	11847	ARG2	-	arginase 2	MitoCarta3.0	"literature, APEX_matrix, targetP signal+, mito protein domain, MS/MS"	Matrix	Metabolism > Amino acid metabolism	Tmito	8.0	0.025	1	"literature, APEX_matrix, targetP signal+, mito protein domain, MS/MS"	ENSG00000081181	P78540	354	1	SharedDomain	1		NoMitoHomolog	NoHomolog	50-75ambig	chr14	68086578	68118436	5	19	299	4.04E+10	73	"kidney, adipose, smallintestine, largeintestine, placenta"					8.1				6.8	10.6	8.8		8.6		Mitochondria (Supported)
55149	67440	MTPAP	PAPD1|SPAX4|TENT6	mitochondrial poly(A) polymerase	MitoCarta3.0	"literature, APEX_matrix, targetP signal+, mito protein domain, induction"	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	Tmito	7.9	0.025	1	"literature, APEX_matrix, targetP signal+, mito protein domain, induction"	ENSG00000107951	Q9NVV4	582	1	SharedDomain	3	0.93	NoMitoHomolog	NoHomolog	25-50crude	chr10	30598729	30638267	11	22	121	1.26E+09	49	"cerebrum, cerebellum, spinalcord, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.5	7.7		7.7		7.5		7.4	7.9	7.7	8.4	7.4	8.7	8.2	Mitochondria (Supported)
79714	66658	CCDC51	MITOK	coiled-coil domain containing 51	MitoCarta3.0	"APEX_matrix, targetP signal, MS/MS++"	MIM	Small molecule transport	Tmito	7.9	0.025	1	"APEX_matrix, targetP signal, MS/MS++"	ENSG00000164051	Q96ER9	411	2	NA	1		NoMitoHomolog	NoHomolog	50-75pure	chr3	48473579	48481529	14	26	139	2.20E+09	60	all 14	8.3	7.7	8.2	6.9	8.7	7.6	7.7	7.6	8.2	8.1	8.4	7.2	8.8	7.5	Mitochondria;Nucleoplasm (Supported)
79783	192136	SUGCT	C7orf10|DERP13|GA3|ORF19	succinyl-CoA:glutarate-CoA transferase	MitoCarta3.0	"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS+"	Matrix	Metabolism > Amino acid metabolism	Tmito	7.9	0.025	1	"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS+"	ENSG00000175600	Q9HAC7	471	3	SharedDomain	7		NoMitoHomolog	NoHomolog	25-50pure	chr7	40174574	40900366	3	12	34	1.61E+09	42	"kidney, liver, testis"					9.1	8.4								7.4	
10059	74006	DNM1L	DLP1|DRP1|DVLP|DYMPLE|EMPF|EMPF1|HDYNIV|OPA5	dynamin 1 like	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain, induction"	MOM	Mitochondrial dynamics and surveillance > Fission	Tmito	7.9	0.025	1	"literature, yeast mito homolog+, mito protein domain, induction"	ENSG00000087470	O00429	749		SharedDomain	1	0.88	OrthologMitoLowConf	NoHomolog	50-75crude	chr12	32832133	32898584	4	29	84	9.36E+08	52	"cerebrum, cerebellum, brainstem, spinalcord"	7.3	8.1	8.7	8.5											Cytosol (Enhanced)
4898	230598	NRDC	NRD1|hNRD1|hNRD2	nardilysin convertase	MitoCarta3.0	"targetP signal, Rickettsial homolog, mito protein domain+"	Matrix	"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting"	Tpossible_mito	7.8	0.025	1	"targetP signal, Rickettsial homolog, mito protein domain+"	ENSG00000078618	O43847	1219	3	MitoDomain	1		NoMitoHomolog	Homolog	0-25ambig	chr1	52254865	52344609	1	19	20	1.44E+08	21	testis														8.2	Nucleoplasm (Approved)
55863	68472	TMEM126B	HT007|MC1DN29	transmembrane protein 126B	MitoCarta3.0	"targetP signal, mito protein domain+, MS/MS"	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	Tpossible_mito	7.8	0.025	1	"targetP signal, mito protein domain+, MS/MS"	ENSG00000171204	Q8IUX1	230	3	MitoDomain	NA		NoMitoHomolog	NoHomolog	25-50ambig	chr11	85339616	85347583	13	8	61	9.35E+08	35	"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.3	8.2	8.3	7.7		7.2	7.3	7.7	7.7	7.2	7.8	7.4	7.7	7.8	Mitochondria (Supported)
387338	72181	NSUN4	SHTAP	NOP2/Sun RNA methyltransferase 4	MitoCarta3.0	"APEX_matrix, targetP signal, mito protein domain, induction, coexpression"	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Tmito	7.7	0.025	1	"APEX_matrix, targetP signal, mito protein domain, induction, coexpression"	ENSG00000117481	Q96CB9	384	3	SharedDomain	12	1.32	NoMitoHomolog	NoHomolog	0-25ambig	chr1	46805848	46830824	1	4	5	8.19E+07	12	placenta													7.9		
79611	380660	ACSS3	-	acyl-CoA synthetase short chain family member 3	MitoCarta3.0	"Rickettsial homolog, mito protein domain, MS/MS"	Matrix	Metabolism > Lipid metabolism	Tpossible_mito	7.7	0.025	1	"Rickettsial homolog, mito protein domain, MS/MS"	ENSG00000111058	Q9H6R3	686	4	SharedDomain	NA		HomologMitoLowConf	Homolog	50-75ambig	chr12	81471808	81649582	5	32	184	5.20E+09	52	"kidney, liver, adipose, placenta, testis"					8	9.1			9.4				9	8.1	Mitochondria (Approved)
116151	67017	FAM210B	5A3|C20orf108|dJ1167H4.1	family with sequence similarity 210 member B	MitoCarta3.0	"targetP signal, yeast mito homolog, coexpression, MS/MS"	MIM	Metabolism > Metals and cofactors > Iron homeostasis	Tnon_mito	7.7	0.025	1	"targetP signal, yeast mito homolog, coexpression, MS/MS"	ENSG00000124098	Q96KR6	192	3	NA	8		HomologMitoHighConf	NoHomolog	25-50ambig	chr20	54933982	54943718	11	8	122	1.52E+09	33	"cerebrum, cerebellum, brainstem, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.9	7.6	7.3	6.9		8.4			7.6	7.8	7.8	7.5	8.6	8.7	Cytosol;Plasma membrane (Approved)
79863	68731	RBFA	C18orf22|HsT169	ribosome binding factor A	MitoCarta3.0	"APEX_matrix, targetP signal+, Rickettsial homolog, coexpression"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Tmito	7.7	0.026	1	"APEX_matrix, targetP signal+, Rickettsial homolog, coexpression"	ENSG00000101546	Q8N0V3	343	1	NA	5		NoMitoHomolog	Ortholog		chr18	77794345	77810652																					Mitochondria (Supported)
254042	66559	METAP1D	MAP 1D|MAP1D|MetAP 1D|Metap1l	"methionyl aminopeptidase type 1D, mitochondrial"	MitoCarta3.0	"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression"	Matrix	"Mitochondrial central dogma > Translation > fMet processing | Protein import, sorting and homeostasis > Protein homeostasis > Proteases"	Tmito	7.7	0.026	1	"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression"	ENSG00000172878	Q6UB28	335	2	SharedDomain	20		NoMitoHomolog	Homolog		chr2	172864803	172945587																					Vesicles (Uncertain)
10768	229709	AHCYL1	DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA	adenosylhomocysteinase like 1	MitoCarta3.0	"targetP signal, mito protein domain+, induction"	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites	Tnon_mito	7.6	0.026	1	"targetP signal, mito protein domain+, induction"	ENSG00000168710	O43865	530	3	MitoDomain	3	0.61	NoMitoHomolog	NoHomolog	0-25crude	chr1	110527386	110566364	4	6	16	9.39E+07	10	"brainstem, spinalcord, smallintestine, stomach"			7.8	7.3						6.1		5.8			Cytosol (Supported)
25934	73398	NIPSNAP3A	HSPC299|NIPSNAP4|TASSC	nipsnap homolog 3A	MitoCarta3.0	"APEX_matrix, targetP signal+, MS/MS++"	Matrix	0	Tmito	7.6	0.027	1	"APEX_matrix, targetP signal+, MS/MS++"	ENSG00000136783	Q9UFN0	247	1	NonMitoDomain	2		NoMitoHomolog	NoHomolog	50-75pure	chr9	107509968	107522403	12	13	76	2.72E+09	74	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.9	7.4	7.4	7.8	8.1	8.6			7.9	8.5	8	7.8	8.4	9.1	
64757	66112	MTARC1	MARC1|MOSC1	mitochondrial amidoxime reducing component 1	MitoCarta3.0	"mito protein domain+, MS/MS"	MOM	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex	Tpossible_mito	7.6	0.027	1	"mito protein domain+, MS/MS"	ENSG00000186205	Q5VT66	337	5	MitoDomain	2		NoMitoHomolog	NoHomolog	50-75ambig	chr1	220960038	220987741	13	19	277	1.41E+10	56	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.4	7.5	8.2	6.9	9.3	9.7		7.7	9.5	9.3	8.6	7.4	8.7	8.7	Mitochondria (Supported)
139341	72018	FUNDC1	-	FUN14 domain containing 1	MitoCarta3.0	"yeast mito homolog, mito protein domain+, MS/MS"	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	Tpossible_mito	7.6	0.027	1	"yeast mito homolog, mito protein domain+, MS/MS"	ENSG00000069509	Q8IVP5	155		MitoDomain	3		HomologMitoHighConf	NoHomolog	0-25pure	chrX	44382884	44402221	10	3	71	1.40E+09	23	"cerebrum, cerebellum, brainstem, spinalcord, kidney, skeletalmuscle, adipose, largeintestine, stomach, testis"	8.4	8.4	8.6	8.1	7.9			7.5	8		8	7.5		7.6	
2180	14081	ACSL1	ACS1|FACL1|FACL2|LACS|LACS1|LACS2	acyl-CoA synthetase long chain family member 1	MitoCarta3.0	"Rickettsial homolog, mito protein domain, coexpression"	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation	Tpossible_mito	7.6	0.027	1	"Rickettsial homolog, mito protein domain, coexpression"	ENSG00000151726	P33121	698		SharedDomain	22		HomologMitoLowConf	Homolog	50-75crude	chr4	185676748	185747268	14	58	1442	9.41E+10	75	all 14	8.6	8.4	8.6	8.6	9.6	10.4	10.2	10.2	10.4	8.3	8.3	9.7	7.5	7.9	Nucleoplasm (Supported)
116228	66359	COX20	FAM36A	cytochrome c oxidase assembly factor COX20	MitoCarta3.0	"literature, APEX_IMS, GFP, yeast mito homolog++, MS/MS"	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	Tmito	7.6	0.027	1	"literature, APEX_IMS, GFP, yeast mito homolog++, MS/MS"	ENSG00000203667	Q5RI15	118		NA	NA		OrthologMitoHighConf	NoHomolog	50-75ambig	chr1	244998638	245008359	14	6	203	3.79E+09	56	all 14	8.4	8.3	8.5	8.1	8.5	8.4	8.3	7.7	8.1	8.4	8.8	8.6	8.6	8.4	Mitochondria (Enhanced)
83693	72552	HSDL1	SDR12C3	hydroxysteroid dehydrogenase like 1	MitoCarta3.0	"GFP, Rickettsial homolog, mito protein domain, MS/MS++"	unknown	0	Tmito	7.5	0.027	1	"GFP, Rickettsial homolog, mito protein domain, MS/MS++"	ENSG00000103160	Q3SXM5	330		SharedDomain	2		NoMitoHomolog	Homolog	50-75pure	chr16	84155743	84178800	10	21	146	3.57E+09	65	"cerebrum, cerebellum, brainstem, spinalcord, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.7	8.3	8.6	8.7					8	7.4	8.2	7.8	8.9	8.9	Mitochondria (Approved)
874	109857	CBR3	HEL-S-25|SDR21C2|hCBR3	carbonyl reductase 3	MitoCarta3.0	"targetP signal, Rickettsial homolog, mito protein domain, MS/MS"	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	Tnon_mito	7.4	0.027	1	"targetP signal, Rickettsial homolog, mito protein domain, MS/MS"	ENSG00000159231	O75828	277	2	SharedDomain	0		NoMitoHomolog	Homolog	25-50ambig	chr21	37507262	37518860	6	7	15	1.14E+08	34	"cerebrum, spinalcord, adipose, smallintestine, largeintestine, stomach"	6.5			6.8					7.2	7.5	7.6	7.3			Cytosol;Nucleoplasm (Approved)
130916	69821	MTERF4	MTERFD2	mitochondrial transcription termination factor 4	MitoCarta3.0	"APEX_matrix, targetP signal, mito protein domain+, coexpression"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Tmito	7.4	0.028	1	"APEX_matrix, targetP signal, mito protein domain+, coexpression"	ENSG00000122085	Q7Z6M4	381	3	MitoDomain	10	0.37	NoMitoHomolog	NoHomolog		chr2	242034980	242041747																					Cytosol;Mitochondria (Supported)
390916	110959	NUDT19	RP2	nudix hydrolase 19	MitoCarta3.0	"APEX_matrix, targetP signal, mito protein domain, induction"	Matrix	Metabolism > Metals and cofactors > Coenzyme A metabolism	Tmito	7.4	0.028	1	"APEX_matrix, targetP signal, mito protein domain, induction"	ENSG00000213965	A8MXV4	375	2	SharedDomain	3	3.43	NoMitoHomolog	NoHomolog	50-75crude	chr19	33182866	33204702	4	25	125	3.18E+10	74	"kidney, liver, largeintestine, placenta"					10.5	8.2					7.7		6.9		Cytosol;Nucleoli;Nucleoplasm (Uncertain)
50865	15199	HEBP1	HBP|HEBP	heme binding protein 1	MitoCarta3.0	"APEX_IMS, mito protein domain, coexpression, MS/MS++"	IMS	0	Tmito	7.4	0.027	1	"APEX_IMS, mito protein domain, coexpression, MS/MS++"	ENSG00000013583	Q9NRV9	189		SharedDomain	7		NoMitoHomolog	NoHomolog	50-75pure	chr12	13127798	13153243	5	11	70	2.02E+09	73	"cerebrum, cerebellum, liver, adipose, placenta"	8.4	7.7				8.2			9.2				8.1		Vesicles (Approved)
114971	66461	PTPMT1	DUSP23|MOSP|PLIP|PNAS-129	protein tyrosine phosphatase mitochondrial 1	MitoCarta3.0	"literature, APEX_matrix, mito protein domain, coexpression, MS/MS++"	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	Tmito	7.4	0.027	1	"literature, APEX_matrix, mito protein domain, coexpression, MS/MS++"	ENSG00000110536|ENSG00000285206	Q8WUK0	201		SharedDomain	8		NoMitoHomolog	NoHomolog	50-75pure	chr11	47586981	47595013	14	17	294	6.40E+09	64	all 14	8.9	8.7	9.1	8.6	8.6	8.6	7.3	8	8.6	8.6	8.9	8.2	8.6	8.7	Mitochondria (Supported)
192111	72542	PGAM5	BXLBV68	"PGAM family member 5, mitochondrial serine/threonine protein phosphatase"	MitoCarta3.0	"APEX_IMS, mito protein domain, coexpression, MS/MS++"	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	Tmito	7.4	0.027	1	"APEX_IMS, mito protein domain, coexpression, MS/MS++"	ENSG00000247077	Q96HS1	289		SharedDomain	6		NoMitoHomolog	NoHomolog	50-75pure	chr12	133287392	133299323	9	20	134	5.67E+09	70	"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, adipose, largeintestine, placenta, testis"	8.6	8.3	8	8				6.9	8.5		7.8		9.4	9.3	Mitochondria (Supported)
